manufacturer_id,name
2115,VSN JAYANTHI TRAILER
2116,VTD AUTO
2117,VVA AUTO INDUSTRIES PVT LTD
2118,VYANKATESH ENGG
2119,WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES)
2120,XUZHOU CONSTRUCTION CO LTD
2121,YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD
2122,YOGI AGRO INDUSTRIES
2123,ZOOM MOTORS PVT LTD
2124,AAKAR TRAILERS
2125,ABHINIT ENGINEERING
2126,AJANTA AGRO
2127,AMBICA INDUSTRIES LTD
2128,ANJANI INDUSTRIES
2129,ARIN TRACTORS PVT LTD
2130,ARMA INDUSTRIES
2131,ARMAN GREEN VEHICLES PVT LTD
2132,ARMY DISPOSAL
2133,ASHA EXIM PVT LTD
2134,ASHOK STEEL INDU
2135,ATTOLENT AUTOGROUP PVT LTD
2136,AUTMAP AUTOMATIVE
2137,AUTO COROLLA INDIA LTD
2138,AUTOMOBILI LAMBORGHINI S.P.A
2139,B B ENGINEERING WORKS
2140,B S M S AGRICULTURE WORKSHOP
2141,BARNES SIFANG AE (P) LTD
2142,BATEI STEEL FABRICATION
2143,BEERALINGESHWARA ENG WORKS
2144,BELLAD ENGINEERS PVT LTD
2145,BELLAD MOTORS
2146,BEST ELECTRONICS INDUSTRIES
2147,BEW INDUSTRIES
2148,BHAGWAN AGRO INDUSTRIES
2149,BIJLI AUTO
2150,BOMBAY CYCLE & MOTOR AGENCY LIMITED
2151,C S D MUMBAI
2152,CHAMUNDA ENG. WORKS
2153,CHAMUNDA WELD WO BARWAL
2154,CHAMUNDESHWARI ENGINEERING WOR
2155,COMETTO TRAILER
2156,D M AGRO INDUSTRIES
2157,D S INDUSTRIES
2158,DANESHWARI AUTOMOBILES
2159,DEEPIKA ENGINEERING WORKS
2160,DESHMUKH FABRI AND ENGI WORKS
2161,DEVANSU AUTO LTD.
2162,DHAR INTERNATIONAL
2163,DODIYA AGRO WORKS
2164,DOOSAN INT INDIA PVT LTD
2165,DURAI INDUSTRIES
2166,DURGA AGRO WORKS
2167,FARID AUTOMOBILES
2168,G E W
2169,GAMZEN INFRASTRUCTURE PVT LTD
2170,GANGA AGRO INDUSTRIES
2171,GANGA STEEL INDUSTRIES
2172,GATI AUTO TECH PVT LTD
2173,GEETA ENGINEERING CO
2174,GEETANJALI STEEL WORKS
2175,GOLD HOFFER
2176,GRAND CHEROKEE
2177,GREAVES COTTON AND LTD
2178,GURDEEP AGRO INDUSTRIES
2179,GURM AGRICULTURAL WORKS
2180,H L SHARMA & CO.
2181,HAMPI TRACTORS
2182,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)
2183,HAZRA ENGINEERING WORKS
2184,HILLMAN MOTORS LTD
2185,HIMGIRI CARS PVT LTD
2186,HYSTER FORKLIFT
2187,INDITAL CONSTRUCTION MACHINERY
2188,JAGDAMBA TRAILERS PVT LTD
2189,JAI MALHAR
2190,JAI MATHA TRAILERS
2191,JALARAM ENGINEERING WORKS
2192,JAY BHOLE AGRO INDUSTRIES
2193,JESSOP & COMPANY LTD
2194,JSW MG MOTOR INDIA PVT LTD
2195,K AND G ENGINEERING WORKS
2196,K E LTD
2197,K ENGINEERING WORKS
2198,K.S.ENGINEERING WORKS
2199,KALMESHWAR KRISHI INDUSTRIES
2200,KAMATSU LTD
2201,KAMPLI GENERAL ENGG WORKS
2202,KHODIYAR TRADERS
2203,KOBE STEEL JAPAN
2204,LAWAT MOTORS LLP
2205,"LAXMI GOBINDA AGRO IND,BLS"
2206,LEEBOY INDIA
2207,LINKBELT CONST EQUIPMENT CO.
2208,M/S CHAMPION POLY PLAST
2209,M/S DASHMESH TRADERS
2210,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED
2211,M/S SHREE SHYAM AGRO PRODUCTS
2212,M/S-SHRADHA INDUSTRIES
2213,"M/S. VENKAT ENGINEERING WORKS, JAIPATNA"
2214,M2GO ELECTRIC VEHICLE PVT LTD
2215,MAHAVIR AGRO INDUSTRIES
2216,MAMATHA ENGG.WORKS
2217,MANOJ ENGINEERING WORKS
2218,MATHARU COMBINE
2219,MAYUR AGRO INDUSTRIES
2220,MEGHA STEEL INDUSTRIES
2221,MEHAR AGRO ENGINEERING
2222,MONU ENGINEERING
2223,MOTOR & GENERAL SALES PVT LTD
2224,MOTOR GRADER
2225,MULTI DIMENSIONAL SOLUTIONS
2226,NARINDERA AGRO WORKS
2227,NAWANDAR AGRO INDUSTRY
2228,NAZAR SINGH AND SONS
2229,NEELAM AGRO EQUIP
2230,NEW GUJARAT ENG
2231,NEW MARTHWADA QUALITY TRAILOR
2232,NEW R.B.ENGG WORKS
2233,NIKHIL AGRO ENTERPRISE
2234,NILA INDUSTRIES
2235,NIRMAL MECHANICAL WORKS
2236,NISIKI TECHNOLOGIES PVT LTD
2237,OM GANESH AUTO PRODUCTS
2238,ORACLE AUTO(P) LTD.
2239,OXFORD TRADE CENTER
2240,PACE AGRO PVT LTD
2241,PANTHER
2242,PARAM TRACTORS AND ENGG.WORKS
2243,PATIL AGRO AND ENGG INDUSTRIES
2244,PAVAN TRAILERS AND ENGG.WORKS
2245,PAWAR TRAILOR WORKS
2246,POWER POWERTRAC LTD
2247,PRABHAT AGRO IND.
2248,PRAKASH ENTERPRISES
2249,R R AGRO IND
2250,RADHIKA INDUSTRIES
2251,RAJENDRA DATTATREY WAGH
2252,RALLIES INDIA
2253,RAMESHWAR ENGINEERING WORKS
2254,RAMGARHIA ENGG WORKS
2255,RAVI KIRAN TRAILER
2256,REPITR
2257,RICHFORD ALLIANZ PVT LTD
2258,RK TRACTOR
2259,ROADSTER AUTOMOBILES PVT. LTD
2260,ROOPRAI AGRO INDUSTRIES
2261,RSB AGRO INDUSTRIES
2262,RUDRANARAYAN ENGG WORKS BOUDH
2263,S A WORKS
2264,"S M TRACTOR TRALERS, SHAHAPUR"
2265,S V ENGG
2266,SAGAS AUTOTIC PVT LTD
2267,SAI ENG WORKS
2268,SAI ENGINEERING AND WELDING WORKS
2269,SAIBABA SALES PVT. LTD.
2270,SAIRAJ AGRICULTURE EMPLIMANTS
2271,SAKTHI VINAYAKA ENGINEERING WORKS
2272,SANTKRUPA ENGG WORKS
2273,SANTOSH TRACTOR
2274,SATAR AUTO LTD
2275,SATKAR AGRO ENGINEERING
2276,SAYANA ENG WORKS
2277,SHAM SHETI AUJARE
2278,SHAMMI ELECTRONICS
2279,SHASTRI AUTOMOBILES
2280,SHIV ENGINEERING INDUSTRIES
2281,SHIVU AGRO INDUSTRIES
2282,SHREE SHAKTI AGRO INDIA
2283,SHRI B R ENGG WORKS
2284,SHRI BAGAVATHI TRAILER INDUSTRY
2285,SHRI CHAMARAJA TRAILER
2286,SHRI CHINNAMMAN ENGG. WORKS
2287,SHRI G K ENG WORKS
2288,SHRI GOKUL INDUSTRIES
2289,SHRI KAPURA PANCHAL AND SONS
2290,SHRI KARUPPIAH LATHS WORKS
2291,SHRI MARUTI LATHE AND WELD L W
2292,SHRI MUTHU TRAILERS
2293,SHRI SAI SANTOSHI MATA AGRICULTURAL WORKS
2294,SHRI SHEETHALA BAJALI MOTORS
2295,SHRI SHIVSHANKAR ENTERPRISES
2296,SHRI THINDAL MURUGAN TRAILERS.
2297,SHRI UNNAMALI AMMAN ENGG WORKS
2298,SHRI VENUGOPAL ENGG WORKS
2299,SHRIJI TRAILORS
2300,SHRIKANT TRAILOR
2301,SHYAM AGRO INDUSTRIES
2302,SIDDESWARA AGRICULTURE
2303,SRI MANJU INDUSTRIES
2304,SRI RAMA TRAILERS
2305,SUNBEAM
2306,SUPER METRO INDUSTRIES
2307,SUPER QUALITY TRAILER
2308,SUPER TRAILOR EROD
2309,SUPERECO AUTOMOTIVE CO
2310,SUPRIYA
2311,SURYA STEEL WORKS
2312,T.S.INDUSTRIES ENG. WORKS.
2313,TEJAS POLYMERS AND ENGINEERS
2314,TI MOTORS PVT
2315,TN SMALL INDUSTRIES CORP LTD
2316,TRATEC ENGINEERS PVT. LTD.
2317,U S WORLD DIRECT (NZ) LTD
2318,UDAY TRAILER
2319,V M ENGINEERING WORKS
2320,VAIBHAV ENGG. WORKS
2321,VALASUMANI TRAILERS
2322,VANDANA INDUSTRIES
2323,VEECTERO E VEHICLES LLP
2324,VEERBHADRA ENGINEERING WORKS
2325,VILAS ENGEENIRING
2326,VINAYA METAL WORKS
2327,VINAYAGA INDUSTRIES
2328,VINOD INDUSTRIES
2329,VISHAL AGRO DEVPAR
2330,VMT INDUSTRIES PVT. LTD.
2331,VOLVO AUTO INDIA PVT LTD
2332,"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA"
2333,YAMUNA TRAILOR
2334,YC ELECTRIC VEHICLE PVT LTD
2335,A R AGRO TECH
2336,"AFZAL ENGG WORKS,JUNAGARH"
2337,AGRI EQUIPMENT
2338,ALAM TRACTOR TRAILORS
2339,AMAR COACH BUILDERS
2340,AMBICA AGRO INDUSTRIES
2341,AMUL TRACTOR TRAILER INDUSTRIE
2342,ANGEL FARM
2343,APOLLO INDUSTRIES PRODUCT LTD
2344,APRILIA LTD.
2345,"ARATI ENTERPRISES, BHPATNA"
2346,BAHUCHAR WELDING AND ENG
2347,BAJRANG AGRO ENGG
2348,BAS MOTORS ROMER
2349,BHAMRA TRAILOR WORKS
2350,BHAVNA AGRO INDUSTRIES
2351,CHETAK KRISHI YANTRA INDUSTRIE
2352,CHIRAG AUTO INDUSTRIES
2353,DADA AUTO AND ENGG WORKS
2354,DADGURU TRAILORS AND ENGINEERING WORKS
2355,DAHISON AUTOMOBILE
2356,DARSHAN ENGINEERING WORKS
2357,DHANAVENKAT ENGG.WORKS
2358,DHARSHAN AGRO INDUSTRIES
2359,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD
2360,EKNATH AGRO EQUIPMENT
2361,ELECTRODRIVE VEHICLES PVT LTD
2362,EPOWER VEHICLES PVT LTD
2363,GAJALAXMI AGRO BELGAUM
2364,GAYAM MOTOR WORKS PRIVATE LIMITED
2365,GEHL USA
2366,GILL PREET AGRO INDUSTRIES
2367,GM DEW AUTO TECH CO KOREA
2368,GOMTI INDUSTRIES
2369,GOOD LUCK AGRO INDUSTRIES
2370,GRUAS PENARRDYA
2371,GURU NANAK AGRI WORKS
2372,GURU NANAK INDUSTRIES PVT LTD
2373,H J ENGG
2374,HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED
2375,HARJAS AGRO INDUSTRIES
2376,HARSHAL ENGINEERING
2377,HEERA AGRO ENG. WORKS P LTD.
2378,INDIAN TRAILER WORKS
2379,ISHER 568
2380,JAGAJOTHI TRAILERS
2381,JAIN AUTO CYCLE JDP
2382,JAY BAJRANG ENGG.WORKS
2383,KALINGA VENTURES IND P
2384,KALPATARU AGROTECH
2385,KALPESH TRACTOR TRAILER
2386,KANAV MOTORS PVT. LTD.
2387,KARANTI AUTOMOBILES LTD
2388,KHIVRAJ MOTOR COMPANY
2389,KITRI AGRO
2390,KOPPAL AGRO ENGINEERING WORKS
2391,KRISHNAYEE TRAILER
2392,LAL AGRO INDUSTRIES
2393,LINDE
2394,M M TRAILERS
2395,M/S NEW SHIV SHAKTI TRAILORS
2396,M/S RAM AGRO MACHINARY
2397,M/S SAI AUTO ENGINEERING WORKS
2398,MACONS EQUIPMENTS PVT LTD
2399,MADHAV AGRO INDUSTRIES RAJKOT
2400,MAHEBOOB AUTO ENGIN WORKS
2401,MAHI ENTERPRISES
2402,MAIT S.P.A
2403,MANNENSMANN GERMANY
2404,MB ENGINEERING WORKS
2405,MISTRY AGRICULTURE CENTRE
2406,MORRIS MOTORS LTD
2407,NAGORI ENGINEERING WORKS
2408,NAIK ENGINEERING WORKS
2409,NAVABHARAT ENGINEERING WORKS
2410,NAVNATH TRAILER
2411,PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD
2412,PADMAVATI STEEL WORKS
2413,PANAUT PANCHNATH AUTO
2414,PANDEY MOTORS PVT LTD
2415,PARAMJIT AGRO WORKS.
2416,PASUMPON AGRO TRADERS
2417,PATIALA DISCS CORPORATION
2418,PATRAN AUTO ENTERPRISES (PTA)
2419,PENTHAR TRACTOR LTD
2420,PONMALAR TRAILERS
2421,PONNI AND CO
2422,PRABHU AGRO IND
2423,PRAGATHI ENGG WORKS
2424,PUGHAZ TRAILER
2425,PUNJAB ENGINEERING
2426,R.AND R INDIA COMMERCIAL VEHICLES
2427,R.N.A.I.P.LTD
2428,RAAJ AUTOTECH PVT. LTD.
2429,RAGHAV IDUSTRIES
2430,S M T ENGINEERING WORKS
2431,"S.N.ENGINEERING, CUTTACK"
2432,SABAR AGRO INDUSTRIES
2433,SAHJANAND INDUSTRIES
2434,SANT ENGG WORKS
2435,SANY HEAVY INDUSTRY INDIA PVT LTD
2436,SATHESH ENTERPRISES TRAILERS
2437,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED
2438,SEVEN HILLS TRAILERS
2439,SHAKTIMAN INDUSTRIES
2440,SHANKAR ENG WORKS
2441,SHIVAMOGA INDUSTRIES
2442,SHRI ANNAMALAI TRAILORS
2443,SHRI BHAVANI AGRO INDUSTRIES
2444,SHRI DHEEPAJOTHI TRAILERS
2445,SHRI GAJALAXMI ENGG WORKS
2446,SHRI GAJENDRA TRAILERS
2447,SHRI HANUMAN METAL WORKS
2448,SHRI INDUSTRIES
2449,SHRI KALIKA AGRICULTURE EQUIPMENT
2450,SHRI KAMATCHI TRAILOR
2451,SHRI LAKSHMI VEKATESWHARA INDUSTRIES
2452,SHRI MALLIKARJUNA MOTORS
2453,SHRI ONKARESHWARA ENGG WORKS
2454,SHRI PANKAJ ENGG. WORKS
2455,SHRI RAMANA ENG WORKS
2456,SHRI RENUKA METAL WORKS
2457,SHRI SANGAMESH AGRO INDUSTRIES
2458,SHRI SHRINIVASA INDUSTRIES
2459,SHRI VENKATESWARA AND NAGAMANI
2460,SHRI VISHWAKARMA AUTOMOBILE
2461,SHRIKANTESHWARA AGRO IMPLEMENTS
2462,SIDDHESHWAR ENGINEERING WORKS
2463,SIFANG POWER TILLER
2464,SINGHAL ENTERPRISES
2465,SLV ENGG WORKS
2466,SUPERECO AUTOMOTIVE CO LLP
2467,SUPREME SALES AGENCY
2468,SURAJ INDUSTRIES
2469,SWAMI AGRO TECH
2470,TANMAY TRAILERS AND AGRO EQUIPMENTS
2471,TRATICO ENGINEERING INDIA PVT LTD
2472,TSR TRADE COM
2473,UTKAL INDUSTRIES
2474,VASHUDEV AUTO
2475,VIKASH ENGINEERING WORKS
2476,WISENT INFRATECH LLP
2477,ACURA LEGEND
2478,ADVANCE CONSTRUCTON TECH P LTD
2479,AJAX ENGINEERING LTD
2480,AKSHAR AGRI TECH
2481,AMBICA MACHINE TOOLS
2482,AMIN AUTO ANAND
2483,ANTONY AUTO COACH BUILDERS PVT LTD
2484,ANTONY TRAILORS
2485,ANUGRAH ENGINEERING
2486,AVTAR ENGINEERING WORKS
2487,BALVIKRUPA INDUSTRIES
2488,CAKE 0 EMISSION (IMPORTER: PEPFUELS TECHNOLOGIES)
2489,CARL ROSNER AUTOMOBILES LTD
2490,CHALAM FORM EQUPMENTS
2491,CORONA BUS MANUFACTURERS (P) LTD.
2492,D M GENERAL ENGINEERING WORKS
2493,DAK CRANE INDIA LTD
2494,DATTA DIGAMBAR INDUSTRIES
2495,DESANI AUTO GARAGE
2496,DHILLON COMBINE AGRO INDUSTRY
2497,DISCOVER AXLES INDIA PVT LTD
2498,DURGA TRACTORS PVT LTD
2499,DYNAPAC COMPACTION EQUIPMENT
2500,ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD
2501,FARMER TRACTOR PVT LTD
2502,G B AGRO INDUSTRIES
2503,GAHIR AGRICULTURE INDUSTRIES
2504,GHUMAN MOTORS
2505,GITA INDUSTRIES
2506,GURJEET AGRO INDUSTRIES
2507,GURU NANAK AGRO INDUSTRIES
2508,GURU SHAKTI
2509,H R AGRO INDUSTRIES
2510,HANUMAN UDYOG
2511,HARDEV AGRO TECH
2512,HAWKSPARE LTD.
2513,HINDUSTAN ENGG WORKS
2514,HITENDRA WELDING WORKS
2515,"HK ENG. WORKS, HALADIAPADAR,BERHAMPUR,GANJAM"
2516,HOMAR B.V.
2517,HUBTEX MASCH GMBH CO KG
2518,INDIA AUTOMOBILES PVT LTD
2519,INDIAN STRUCTURAL CO. P. LTD.
2520,IT INDIA TRAILOR
2521,J K INDUSTRIES
2522,J.P.ENGINEERING WORKS
2523,JAGUAR LAND ROVER LIMITED UK
2524,JAIKA AUTOMOBILES AND FINANCE PVT LTD
2525,JAY BHAGWATI AGRO INDUSTRIES
2526,JAY JANARDHAN A.T EQUIPMENTS
2527,JEEWAN AGRI IMP WORKS CIS LTD
2528,JILANI ENGG WORKS
2529,K K AUTO P LTD.
2530,K.S. AGROTECH PVT LTD
2531,KAMALA ENGINEERING WORKS
2532,KAMAZ VECTRA MOTORS LTD.
2533,KHODIYAR AGRO INDUSTRIES
2534,KISAN TRACTOR CORP
2535,LANDMARSHAL FARM MACHINERY PVT. LTD.CHHATRA
2536,M R ENGINEERING WORKS
2537,M/S BHARAT TRAILERS
2538,M/S CHAND BABA ENGINEERING WORKS AP117954371
2539,M/S PRADHAN AGRO ENGINEERING
2540,M/S.SRI LAKSHMI MOTORS & ENGG WORKS AP213192229
2541,MAAA MANASA TRAILOR WORKS
2542,MAHAMAYA INDUSTRIES
2543,MALI ENTERPRISES PVT LTD
2544,MARKUS
2545,MARUTI AGRO INDUSTRIES
2546,MATHARU AGRO TECH
2547,MATTHEWS AND COMPANY
2548,MERCEDES BENZ
2549,MINSK AOTOMOBILE
2550,MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV)
2551,"NAIK TROLLEY AND IMPL,SNG"
2552,NANJING SUNNY
2553,NAREN AGRO IMPLIMENTS
2554,NARENDRA INDUSTRIES
2555,NELESH STEEL FABRICATORS
2556,NEW AADARSH ENGINEERING WORKS
2557,NEW JYOTI INDUSTRIES
2558,NEW MANISH AUTO GARAGE
2559,NICHIYU ASIA PRE LTD
2560,NIRMAL STEEL INDUSTRIES
2561,NOORAIN AGRO INDUSTRIES
2562,NOV HYDRA RIG
2563,"OM TRAILORES,LATUR"
2564,OMEGA SALES & AGRO INDUSTRIES
2565,OMVEER INDUSTRIES
2566,P K TROLLY & EQUIPMENTS
2567,P V P L
2568,PRAMOD ENGINEERING WORKS
2569,QUALITY ENGINEERING WORK
2570,R ENGG
2571,RAJANI TRAILER
2572,RAJASTHAN WORKS
2573,RAJMOTI AGRO INDUSTRIES
2574,RAMAN AGRO INDUSTRIES
2575,ROARLEO MOTOR PVT LTD
2576,ROOP RAI AGRO IND.
2577,S. S. AUTO INDUSTRIES
2578,"S.G.E. WORKS, HUBLI"
2579,S.M.J.P LTD.
2580,SABARI TRAILERS
2581,SAERA ELECTRIC AUTO PVT LTD
2582,SAI BABA ENTERPRISES PVT LTD
2583,SAKTHI VIJAY INDUSTRIES
2584,SALEM MOORTHY TRAILERS
2585,SANGAMESHWAR INDUSTRIES
2586,SANTOSH AGRI ENG WORKS
2587,SARATHY AGENCIES
2588,SELVI TRAILER
2589,SHAN AGRO TECH
2590,SHANAISHWAR TRAILER
2591,SHARIF IRON INDUSTRIES
2592,SHRI CHAKAR ENG COMPANY
2593,SHRI DEVI GENERAL ENG WORKS
2594,SHRI GANESH AGRO AGENCY
2595,SHRI GAYTRI AGRO INDUSTRIES
2596,SHRI GURU THIPPESWAMY ENG WORKS
2597,SHRI HARI AUTO
2598,SHRI KALIKA AGRO INDUSTRIES
2599,SHRI KALMESHWAR AGRO INDUSTRIES
2600,SHRI KEDARLING TRAILER
2601,SHRI MALATESH ENG WORKS
2602,SHRI STEEL CRAFTS
2603,SHRI TRAILORS
2604,SHRI VASAVI TRACTORS
2605,SIDDHESHWAR AGRI EQUIPMENT
2606,SIDDHESHWAR AGRO INDUSTRIES
2607,SINGH ENGINEERING WORKS
2608,SMIKSHA WELDING WORKS
2609,SRI SAI AGRICULTURAL EQUIPMENT
2610,SUGAR CANE HARVESTOR
2611,SUNDARALAKSHMI INDUSTRIES
2612,SUNNY FARM ENGG
2613,SUPER POWER INDUSTRIES
2614,SURAJ TRAILOR
2615,T.M CORPORATION
2616,THE LONDON TAXI COMPANY
2617,TIPPU TRAILERS AND ENGG WORK
2618,TPS INFRASTRUCTURE LTD.
2619,TRANSWORLD TERMINALS PVT LTD
2620,TRIDENT STRUCTURE PVT LTD
2621,TULJABHAWANI AGRO INDUSTRIES
2622,TV SUNDARAM IYENGAR & SONS LTD
2623,UMA SHANKAR INDUSTRIES
2624,UMIYA AGRICULTURE INDUSTRIES
2625,UNICORN DIGITAL SYSTEMS PVT LTD
2626,UNIQUE ENTERPRISES
2627,UNITED KINGDOM GROVE
2628,V.T.ENGINEERING
2629,VAIGAI TRAILERS
2630,VARUN INDUSTRIES
2631,VAS AGRO SERVICES
2632,VEDA TRAILERS
2633,VIJAY TRAILER
2634,VIJAYANANDA STEEL INDUSTREIS
2635,VIJAYLAXMI ENGINEERING
2636,VIKRANT ENGINEERING
2637,VISHWAKARMA ROAD EQUIPMENT COMPANY PVT LTD
2638,VISHWAS EQUIPMENT
2639,YUVRAJ AGRICULTURE WORKS
2640,A.S.R BODY WORKS
2641,AGP ENGINEERING PRODUCTS
2642,AMRUTIA AGRO INDUSTRIES
2643,ARCHIT ENTERPRISES
2644,ARNA ELECTRIC AUTO PVT LTD
2645,ASIA BODY BUILDERS & MANUFACTURERS
2646,ATHUL AUTO LTD.
2647,"BASUDEB ENGINEERING, CUTTACK"
2648,BELARUS TRACTOR
2649,BENGAL METAL WORKS
2650,BESTWAY BANARASH
2651,BHARAT AGRICULTURE WORK
2652,BHAVANI IRON WORKS
2653,BILAL TRAILORS
2654,BISWAKARMA ENGINEERING
2655,CADILLAC LTD
2656,DEVANG AUTO
2657,DHIMAN AGRICULTURE WORKS
2658,EVERGREEN AGRO AGENCIES
2659,FALCON INDIA LTD
2660,FARMA ENGINEERING WORKS
2661,G. M. VEHICLE INDUSTRIES
2662,GAUTAM AGRO INDUSTRIES
2663,GKON ELECTRIC MOTOR VEHICLES PVT LTD
2664,GOPAL AUTO MOTORS PVT LTD
2665,GREEN KAIKETSU AUTOMATIVE IND
2666,GURU NANAK AGRI ENGG WORKS
2667,GURUKIRPA MOTORS
2668,HAULOTTE
2669,HI-TECH INDUSTRIES
2670,"HINDUSTHAN TECHNOLOGIES PVT LTD, CUTTACK"
2671,J.C. BAMFORD EXCAVATORS LIMITED
2672,JAY BAJRANG INDUSTRIES
2673,JAY BHART TRAILOR SERVICES
2674,JAY JANARDAN TRAILOR
2675,JOSEPH VPGELE AG
2676,K D AGRO INDUSTRIES
2677,KALIKA AGRICULTURE EQPTS KITTU
2678,KAMBAR BROS ENGINEERING WORKS
2679,KARTAR AGRO ENGINEERS PVT LTD
2680,KESAR CARS PVT. LTD.
2681,KHETI VIKAS KENDRA
2682,KINETIC GREEN ENERGY P SOL LTD
2683,KION BAOLI (JIANGSU) FORKLIFT CO.LTD
2684,KIRLOSKAR PNEUMATIC CO LTD
2685,KIRPAL SINGH SEHMBEY & SONS
2686,KISHAN EQUIPMENTS
2687,KN FARM EQUIPMENT PVT LTD
2688,KOBELCO CONST. EQUIPMENT
2689,KOBELCO LTD.
2690,KRISHNA AGRO INDUSTRIES
2691,LADA
2692,LOHAN AGRICULTURE FABRICATION
2693,LOHIA MACHINERY LIMITED
2694,M.K. ENTERPRISES
2695,M/S YOGIRAJ ENGINEERING COMPANY
2696,MAA VASHNAV AGRO
2697,MAHAKALI ENGINEERING WORKS
2698,MALAK TECHNO PVT LTD
2699,MALHOTRA ENGINEERING WORKS
2700,MANIRAM ELECTRIC VEHICLE PVT LTD
2701,MANPREET AGRO INDUSTRIES
2702,MAYUR INDUSTRIES
2703,MEGHA TRAILERS
2704,MILLENNIUM MOTORS
2705,MITTAL AUTO INDUSTRIES
2706,MOTRAC MOTORS PVT LTD
2707,MOUNESHWAR ENGINEERING WORKS
2708,MOZAMI ENTERPRISES
2709,NANJUNDESHWARA ENGG WORKS
2710,NAVDURGA TRAILERS
2711,NE EQUIPMENT SOLUTIONS PVT LTD
2712,NEERAJ AGRICULTURE
2713,NILKANTH TRAILER
2714,OM RAJ AUTOTECH LLP
2715,OM SHREE SAI ENGINEERING
2716,P. LTD. PUNA
2717,PANCHNATH AUTO PVT.LTD.
2718,PANI ENGINEERING
2719,PATEL AGRICULTURE WORKS
2720,PIYUSH AGRO INDUSTRIES
2721,PONTIAL SUNFIRE SPORTS CAR
2722,PRINCE
2723,RAAGA TRAILORS
2724,RAHUL KRUSHI UDYOG
2725,RAJ ENGINEERING WORKS
2726,RAJE ENGINEERING WORKS
2727,RAJU TRAILER WORKS
2728,RAMA ENGINEERING WORKS
2729,RANI TRAILER
2730,RATAN INDUSTRIES
2731,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED
2732,RK ENGINEERING FABRICATION WORKS
2733,RUDRA MOTORS
2734,RULHANIA AUTOMOBILES
2735,S.I.L
2736,S.S. AUTO INDUSTRIES.
2737,S.T.M. TRAILER
2738,SAGAR FABRICATIONS
2739,SAI BABA FABRICATION
2740,"SAMAL FABRICATOR,BARCHANA"
2741,SANTHI TRAILER WORKS
2742,SAPNA AGRO INDUSTRIES
2743,SHANTINATH AUTOMOBILE
2744,SHIGAN EVOLTZ LTD
2745,SHIVAPRAKASH INDUSTRIES
2746,SHREE AMEE CONST EQUP
2747,SHREE DURGA FABRICATION COMPANY
2748,SHRI DEVI AGRO INDUSTRIES
2749,SHRI JAGADAMBA ENGG WORKS
2750,SHRI JYOTI STEEL INDUSTRIES
2751,SHRI LAKSHMI FABRICATION WORKS
2752,SHRI LAXMI RANGANATHA ENG.WORKS
2753,SHRI MANJU INDUSTRIES
2754,SHRI R V ENGG WORKS
2755,SHRI RAMA INDUSTRIES
2756,SHRI RAMANJANEYA TRAILER
2757,SHRI RANGA TRAILERS
2758,SHRI RENUKA MOTORS
2759,SHRI SENDHIL AGRO SER
2760,"SRI.TIRUMALA AGRO SALES, CHARBAHAL"
2761,SUPER STANDARD AGRO COMBINE
2762,SWATI AGRO INDUSTRIES
2763,T U K INDUSTRIES
2764,TESLA INDIA MOTORS AND ENERGY PVT LTD
2765,TIRUPATI FEBRICATION AND AGRI
2766,TON TIPPING CAPACITY
2767,URASTUN METAL INDUSTRIES P. LTD
2768,VAISHNAVI AGRO INDUSTRIES
2769,VINAYA TRAILERS PVT LTD
2770,VIRAL CORPORATION
2771,VMH PVT LTD.
2772,A K GUPTA & CO.
2773,AGRI TRIALORS
2774,AL-ZAHOOR CO
2775,AMBICA ENGG STEEL
2776,ANCHI MOTORCYCLE (IMPORTER: ECOTRINITY AUTOMOBILE
2777,ANDAL MOTORS
2778,ANJALI TRADERS
2779,"ASIS ENG.WORKS, BERHAMPUR"
2780,AVENTOSE ENERGY PRIVATE LIMITED
2781,B T ENG WORKS
2782,BABA NANAK AGRO INDUSTRY
2783,BIRD AUTOMOTIVE PVT LTD
2784,BOMAG
2785,BUCYRUS
2786,BULL MACHINES PVT LTD
2787,CARGO MOTORS
2788,D.K.DIESELS PVT. LTD
2789,DALIAN FORKLIFT CO.
2790,DASHMESH AGRICULTURE WORKS
2791,DUKE AUTO INDIA
2792,ECOGAS IMPEX PVT LTD
2793,ELECTRA INTERNATIONAL
2794,ETHIRAJ AUTO UDYOG PVT LTD
2795,FERRARI SPA
2796,GAHIR AGRICULTURAL INDUSTRIES
2797,GAURI WELDING WORKS
2798,GITA ENGINEERING
2799,GMT AUTO ENGINEERING COMPANY
2800,GOBIND INDUSTRIES PVT. LTD
2801,GOKUL INDUSTRIES
